uniName,programmeName,courseName,minDegreeName,minGpa,higherDegreeName,higherGpa,AcademicRequirementsMetaData,intakeInfo,courseDuration,tuitionFee,currency,initialDeposit,applicationFee,feesMetaData,commission,applicationDeadline,ieltsMinOverall,ieltsMinSection,toeflMinOverall,toeflMinSection,pteMinOverall,pteMinSection,scholarshipName,scholarshipAmount,scholarshipType,scholarshipMetaData,degreeName,courseUrlExternal,Uni_Academic_Requirements,Uni_English_Requirements,Uni_Deposit,Uni_Scholarship,Result,courseScraped,Uni_metadate
University of Essex,"Hospitality, Event Management and Tourism",Events Management with Hospitality (9 Months),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-01-01,9 months,20475,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug01113/2/ba-events-management-with-hospitality?_cldee=diblCGeZ9rnkvm3eEf2i9hXYCMxI6STM3HB_Ejvy6T2ZT_c8ACVIB7yRje4WVWfo&recipientid=contact-47d41163c34def11a317002248077aa5-1d84c2c334f0424396e45a327d7d6dea&utm_source=ClickDimensions&utm_medium=email&utm_campaign=Agent%20Comms%2021/22&esid=1f8f415d-eed4-ef11-8ee9-6045bd11739b&startdate=25-01,,,,,,,
University of Essex,Hotel Management,Hotel Management,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-01-01,9 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug00206/2/ba-hotel-management,,,,,,,
University of Essex,Business and Management,Business Administration,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BBA,https://www.essex.ac.uk/courses/ug00043/1/bba-business-administration,,,,,,,
University of Essex,Computer Science,Computers with Electronics,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,23850,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/UG00080/1/BEng-Computers-with-Electronics?startdate=2024/25,,,,,,,
University of Essex,General Engineering,Communications Engineering,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/UG00409/1/BEng-Communications-Engineering?startdate=2024/25,,,,,,,
University of Essex,Computer Science,Computer Systems Engineering,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/UG00076/1/BEng-Computer-Systems-Engineering?startdate=2024/25,,,,,,,
University of Essex,Electrical Engineering,Electronic Engineering,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/ug00117/1/beng-electronic-engineering,,,,,,,
University of Essex,General Engineering,Neural Engineering with Psychology,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/ug01361/1/beng-neural-engineering-with-psychology,,,,,,,
University of Essex,General Engineering,Robotic Engineering,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/ug01061/1/beng-robotic-engineering,,,,,,,
University of Essex,Electrical Engineering,Electronic Engineering (with Foundation Year),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21500,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/UG00117/3/BEng-Electronic-Engineering,,,,,,,
University of Essex,General Engineering,Neural Engineering with Psychology (with Placement Year),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/ug01361/1/beng-neural-engineering-with-psychology?coursecode=H170,,,,,,,
University of Essex,General Engineering,Neural Engineering with Psychology (with Year Abroad),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/ug01361/1/beng-neural-engineering-with-psychology?coursecode=H171,,,,,,,
University of Essex,General Engineering,Robotic Engineering (with Placement Year),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/ug01061/1/beng-robotic-engineering?coursecode=H617,,,,,,,
University of Essex,General Engineering,Robotic Engineering (with Year Abroad),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,25050,GBP,,0,,0,,,,,,,,,,,,BEng,https://www.essex.ac.uk/courses/ug01061/1/beng-robotic-engineering?coursecode=H616,,,,,,,
University of Essex,Health Professions,Oral Health Science,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-01-01,12 months,30275,GBP,,0,,0,,,,,,,,,,,,BSc,https://www.essex.ac.uk/courses/ug00320/2/bsc-oral-health-science,,,,,,,
University of Essex,Health Professions,Oral Health Science (Colchester Campus),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-01-01,12 months,30275,GBP,,0,,0,,,,,,,,,,,,BSc,https://www.essex.ac.uk/courses/UG00320/2/BSc-Oral-Health-Science?campus=Colchester%20Campus,,,,,,,
University of Essex,Computer Science,Computational Linguistics,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,21500,GBP,,0,,0,,,,,,,,,,,,BSc,https://www.essex.ac.uk/courses/UG01385/3/BSc-Computational-Linguistics?startdate=26-10&coursecode=Q120,,,,,,,
University of Essex,Management,Management and Marketing,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,21525,GBP,,0,,0,,,,,,,,,,,,BSc,https://www.essex.ac.uk/courses/ug00256/1/bsc-management-and-marketing,,,,,,,
